OSD.flyTime [s],CUSTOM.updateTime,OSD.latitude,OSD.longitude,OSD.altitude [m],OSD.speed [m/s],OSD.vSpeed [m/s],OSD.heading,BATTERY.chargeLevel [%],BATTERY.temperature [°C],OSD.flycState
234,2024-01-15T10:03:54Z,51.5077,-0.1284878,49.2,4.92,0.036,95,99.9,31.7,AutoFlight
235,2024-01-15T10:03:55Z,51.5076833,-0.1284998,50.05,4.58,0.004,95,99.9,30.9,AutoFlight
236,2024-01-15T10:03:56Z,51.5076667,-0.1285116,48.25,4.79,-0.143,95,99.9,31.5,AutoFlight
237,2024-01-15T10:03:57Z,51.50765,-0.1285232,51.56,5.56,-0.057,95,99.9,31.0,AutoFlight
238,2024-01-15T10:03:58Z,51.5076333,-0.1285346,50.55,5.32,-0.042,95,99.9,31.2,AutoFlight
239,2024-01-15T10:03:59Z,51.5076167,-0.1285458,51.77,4.97,-0.049,95,99.9,31.4,AutoFlight
240,2024-01-15T10:04:00Z,51.5078,-0.1285568,50.46,4.69,-0.025,100,99.9,30.7,AutoFlight
241,2024-01-15T10:04:01Z,51.5078167,-0.1285676,49.78,5.56,0.074,100,99.9,31.3,AutoFlight
242,2024-01-15T10:04:02Z,51.5078333,-0.1285782,49.25,4.91,0.105,100,99.9,31.1,AutoFlight
243,2024-01-15T10:04:03Z,51.50785,-0.1285885,51.16,4.59,-0.029,100,99.9,32.2,AutoFlight
244,2024-01-15T10:04:04Z,51.5078667,-0.1285987,48.39,5.36,-0.185,100,99.9,31.3,AutoFlight
245,2024-01-15T10:04:05Z,51.5078833,-0.1286086,49.86,5.25,-0.315,100,99.9,30.4,AutoFlight
246,2024-01-15T10:04:06Z,51.5079,-0.1286183,49.55,5.01,-0.089,100,99.9,31.3,AutoFlight
247,2024-01-15T10:04:07Z,51.5079167,-0.1286277,49.05,4.88,-0.085,100,99.9,31.5,AutoFlight
248,2024-01-15T10:04:08Z,51.5079333,-0.128637,50.47,5.43,-0.066,100,99.9,31.3,AutoFlight
249,2024-01-15T10:04:09Z,51.50795,-0.128646,50.04,4.91,-0.005,100,99.9,30.6,AutoFlight
250,2024-01-15T10:04:10Z,51.5079667,-0.1286548,50.3,4.73,-0.096,100,99.9,30.6,AutoFlight
251,2024-01-15T10:04:11Z,51.5079833,-0.1286633,50.93,4.96,0.115,100,99.9,31.6,AutoFlight
252,2024-01-15T10:04:12Z,51.508,-0.1286716,48.64,4.67,0.076,100,99.9,31.1,AutoFlight
253,2024-01-15T10:04:13Z,51.5080167,-0.1286796,49.13,4.95,-0.018,100,99.9,31.0,AutoFlight
254,2024-01-15T10:04:14Z,51.5080333,-0.1286874,49.74,4.86,-0.259,100,99.9,31.7,AutoFlight
255,2024-01-15T10:04:15Z,51.50805,-0.128695,49.35,5.39,-0.115,100,99.9,30.7,AutoFlight
256,2024-01-15T10:04:16Z,51.5080667,-0.1287023,50.95,4.52,-0.064,100,99.9,31.8,AutoFlight
257,2024-01-15T10:04:17Z,51.5080833,-0.1287094,49.74,4.5,0.019,100,99.9,31.4,AutoFlight
258,2024-01-15T10:04:18Z,51.5081,-0.1287162,51.03,5.18,0.304,100,99.9,30.7,AutoFlight
259,2024-01-15T10:04:19Z,51.5081167,-0.1287227,49.98,4.68,0.115,100,99.9,32.0,AutoFlight
260,2024-01-15T10:04:20Z,51.5081333,-0.128729,50.6,4.77,-0.075,100,99.9,30.6,AutoFlight
261,2024-01-15T10:04:21Z,51.50815,-0.1287351,51.37,5.15,-0.026,100,99.9,32.1,AutoFlight
262,2024-01-15T10:04:22Z,51.5081667,-0.1287408,50.6,5.29,-0.162,100,99.9,31.2,AutoFlight
263,2024-01-15T10:04:23Z,51.5081833,-0.1287463,50.16,5.11,0.096,100,99.9,31.1,AutoFlight
264,2024-01-15T10:04:24Z,51.5082,-0.1287516,50.1,5.66,0.069,100,99.9,32.1,AutoFlight
265,2024-01-15T10:04:25Z,51.5082167,-0.1287566,49.98,5.23,0.18,100,99.9,31.7,AutoFlight
266,2024-01-15T10:04:26Z,51.5082333,-0.1287613,50.98,4.74,0.059,100,99.9,32.1,AutoFlight
267,2024-01-15T10:04:27Z,51.50825,-0.1287658,49.4,5.33,-0.068,100,99.9,31.3,AutoFlight
268,2024-01-15T10:04:28Z,51.5082667,-0.12877,50.0,5.58,0.031,100,99.9,32.1,AutoFlight
269,2024-01-15T10:04:29Z,51.5082833,-0.1287739,49.41,5.02,-0.118,100,99.9,31.4,AutoFlight
270,2024-01-15T10:04:30Z,51.5083,-0.1287775,50.67,4.99,0.145,100,99.9,31.6,AutoFlight
271,2024-01-15T10:04:31Z,51.5083167,-0.1287809,49.84,5.38,-0.065,100,99.9,31.0,AutoFlight
272,2024-01-15T10:04:32Z,51.5083333,-0.128784,51.04,5.12,-0.217,100,99.9,31.8,AutoFlight
273,2024-01-15T10:04:33Z,51.50835,-0.1287868,49.68,5.52,-0.073,100,99.9,31.5,AutoFlight
274,2024-01-15T10:04:34Z,51.5083667,-0.1287894,49.27,4.68,-0.07,100,99.9,31.0,AutoFlight
275,2024-01-15T10:04:35Z,51.5083833,-0.1287917,49.18,4.52,-0.15,100,99.9,31.0,AutoFlight
276,2024-01-15T10:04:36Z,51.5084,-0.1287937,49.58,4.79,-0.123,100,99.9,32.0,AutoFlight
277,2024-01-15T10:04:37Z,51.5084167,-0.1287954,49.96,4.87,-0.046,100,99.9,32.6,AutoFlight
278,2024-01-15T10:04:38Z,51.5084333,-0.1287969,50.19,5.14,-0.259,100,99.9,31.5,AutoFlight
279,2024-01-15T10:04:39Z,51.50845,-0.1287981,48.26,4.87,0.037,100,99.9,31.5,AutoFlight
280,2024-01-15T10:04:40Z,51.5084667,-0.128799,50.41,4.69,0.058,100,99.9,31.1,AutoFlight
281,2024-01-15T10:04:41Z,51.5084833,-0.1287996,49.79,5.13,0.054,100,99.9,31.8,AutoFlight
282,2024-01-15T10:04:42Z,51.5085,-0.1287999,51.55,4.88,-0.045,100,99.9,30.5,AutoFlight
283,2024-01-15T10:04:43Z,51.5085167,-0.1288,51.42,4.89,-0.118,100,99.9,32.5,AutoFlight
284,2024-01-15T10:04:44Z,51.5085333,-0.1287998,50.99,5.03,-0.143,100,99.9,32.1,AutoFlight
285,2024-01-15T10:04:45Z,51.50855,-0.1287993,49.5,4.65,0.104,100,99.9,30.8,AutoFlight
286,2024-01-15T10:04:46Z,51.5085667,-0.1287985,50.45,5.14,0.205,100,99.9,32.1,AutoFlight
287,2024-01-15T10:04:47Z,51.5085833,-0.1287975,48.35,4.75,0.006,100,99.9,32.1,AutoFlight
288,2024-01-15T10:04:48Z,51.5086,-0.1287962,50.78,4.41,-0.033,100,99.9,32.4,AutoFlight
289,2024-01-15T10:04:49Z,51.5086167,-0.1287946,51.24,5.56,-0.039,100,99.9,32.5,AutoFlight
290,2024-01-15T10:04:50Z,51.5086333,-0.1287927,51.37,5.36,0.072,100,99.9,32.4,AutoFlight
291,2024-01-15T10:04:51Z,51.50865,-0.1287905,49.37,4.57,0.098,100,99.9,31.8,AutoFlight
292,2024-01-15T10:04:52Z,51.5086667,-0.1287881,49.98,4.83,-0.039,100,99.9,32.1,AutoFlight
293,2024-01-15T10:04:53Z,51.5086833,-0.1287854,49.18,5.02,0.025,100,99.9,32.0,AutoFlight
294,2024-01-15T10:04:54Z,51.5087,-0.1287825,49.41,5.24,0.187,100,99.9,31.7,AutoFlight
295,2024-01-15T10:04:55Z,51.5087167,-0.1287792,50.99,5.27,-0.265,100,99.9,31.7,AutoFlight
296,2024-01-15T10:04:56Z,51.5087333,-0.1287757,49.49,5.23,0.019,100,99.9,32.3,AutoFlight
297,2024-01-15T10:04:57Z,51.50875,-0.1287719,50.51,4.73,-0.075,100,99.9,31.5,AutoFlight
298,2024-01-15T10:04:58Z,51.5087667,-0.1287678,49.86,4.96,0.017,100,99.9,31.7,AutoFlight
299,2024-01-15T10:04:59Z,51.5087833,-0.1287635,50.73,5.28,0.155,100,99.9,32.4,AutoFlight
300,2024-01-15T10:05:00Z,51.5088,-0.1287589,50.15,5.2,0.061,100,99.9,31.8,AutoFlight
301,2024-01-15T10:05:01Z,51.5088167,-0.1287541,51.03,5.52,0.198,100,99.9,32.1,AutoFlight
302,2024-01-15T10:05:02Z,51.5088333,-0.1287489,50.26,5.12,-0.0,100,99.9,32.4,AutoFlight
303,2024-01-15T10:05:03Z,51.50885,-0.1287435,49.9,4.94,0.176,100,99.9,32.2,AutoFlight
304,2024-01-15T10:05:04Z,51.5088667,-0.1287379,50.05,5.26,0.015,100,99.9,32.3,AutoFlight
305,2024-01-15T10:05:05Z,51.5088833,-0.128732,49.95,4.63,-0.003,100,99.9,31.6,AutoFlight
306,2024-01-15T10:05:06Z,51.5089,-0.1287258,50.17,4.65,0.092,100,99.9,32.6,AutoFlight
307,2024-01-15T10:05:07Z,51.5089167,-0.1287194,50.22,4.97,0.042,100,99.9,31.2,AutoFlight
308,2024-01-15T10:05:08Z,51.5089333,-0.1287127,49.12,4.96,0.035,100,99.9,32.2,AutoFlight
309,2024-01-15T10:05:09Z,51.50895,-0.1287058,49.2,5.04,-0.045,100,99.9,31.7,AutoFlight
310,2024-01-15T10:05:10Z,51.5089667,-0.1286986,50.26,4.94,0.12,100,99.9,32.6,AutoFlight
311,2024-01-15T10:05:11Z,51.5089833,-0.1286911,50.59,5.1,-0.085,100,99.9,31.8,AutoFlight
312,2024-01-15T10:05:12Z,51.509,-0.1286835,48.82,5.86,-0.108,100,99.9,32.2,AutoFlight
313,2024-01-15T10:05:13Z,51.5090167,-0.1286755,49.71,4.92,-0.058,100,99.9,31.3,AutoFlight
314,2024-01-15T10:05:14Z,51.5090333,-0.1286673,49.2,4.58,-0.013,100,99.9,31.9,AutoFlight
315,2024-01-15T10:05:15Z,51.50905,-0.1286589,49.45,5.06,-0.058,100,99.9,32.8,AutoFlight
316,2024-01-15T10:05:16Z,51.5090667,-0.1286503,49.69,5.07,-0.133,100,99.9,32.6,AutoFlight
317,2024-01-15T10:05:17Z,51.5090833,-0.1286414,49.68,5.12,0.033,100,99.9,32.2,AutoFlight
318,2024-01-15T10:05:18Z,51.5091,-0.1286323,50.17,4.88,0.135,100,99.9,32.8,AutoFlight
319,2024-01-15T10:05:19Z,51.5091167,-0.1286229,50.39,4.65,-0.11,100,99.9,32.0,AutoFlight
320,2024-01-15T10:05:20Z,51.5091333,-0.1286133,49.8,5.13,-0.09,100,99.9,33.0,AutoFlight
321,2024-01-15T10:05:21Z,51.50915,-0.1286035,50.0,4.4,-0.048,100,99.9,31.1,AutoFlight
322,2024-01-15T10:05:22Z,51.5091667,-0.1285935,49.4,4.84,-0.061,100,99.9,32.2,AutoFlight
323,2024-01-15T10:05:23Z,51.5091833,-0.1285832,49.68,4.82,0.15,100,99.9,33.0,AutoFlight
324,2024-01-15T10:05:24Z,51.5092,-0.1285728,49.09,5.38,-0.162,100,99.9,32.0,AutoFlight
325,2024-01-15T10:05:25Z,51.5092167,-0.1285621,51.22,4.33,0.057,100,99.9,31.8,AutoFlight
326,2024-01-15T10:05:26Z,51.5092333,-0.1285512,49.88,4.95,0.17,100,99.9,32.0,AutoFlight
327,2024-01-15T10:05:27Z,51.50925,-0.1285401,49.94,5.19,-0.025,100,99.9,32.0,AutoFlight
328,2024-01-15T10:05:28Z,51.5092667,-0.1285288,49.95,5.03,0.088,100,99.9,32.0,AutoFlight
329,2024-01-15T10:05:29Z,51.5092833,-0.1285173,49.64,5.1,-0.017,100,99.9,32.4,AutoFlight
330,2024-01-15T10:05:30Z,51.5093,-0.1285055,49.99,4.79,-0.08,100,99.9,32.7,AutoFlight
331,2024-01-15T10:05:31Z,51.5093167,-0.1284936,49.12,5.35,0.022,100,99.9,31.9,AutoFlight
332,2024-01-15T10:05:32Z,51.5093333,-0.1284815,50.23,5.05,0.076,100,99.9,33.1,AutoFlight
333,2024-01-15T10:05:33Z,51.50935,-0.1284692,49.71,4.79,-0.061,100,99.9,32.0,AutoFlight
334,2024-01-15T10:05:34Z,51.5093667,-0.1284568,49.4,5.09,0.002,100,99.9,32.3,AutoFlight
335,2024-01-15T10:05:35Z,51.5093833,-0.1284441,49.41,5.1,-0.05,100,99.9,32.0,AutoFlight
336,2024-01-15T10:05:36Z,51.5094,-0.1284313,49.88,4.92,-0.107,100,99.9,33.0,AutoFlight
337,2024-01-15T10:05:37Z,51.5094167,-0.1284183,50.68,5.01,0.013,100,99.9,32.8,AutoFlight
338,2024-01-15T10:05:38Z,51.5094333,-0.1284051,49.98,5.27,0.166,100,99.9,32.6,AutoFlight
339,2024-01-15T10:05:39Z,51.50945,-0.1283917,50.35,5.26,-0.034,100,99.9,32.0,AutoFlight
340,2024-01-15T10:05:40Z,51.5094667,-0.1283782,50.72,4.53,0.179,100,99.9,33.1,AutoFlight
341,2024-01-15T10:05:41Z,51.5094833,-0.1283645,50.15,5.02,0.175,100,99.9,32.2,AutoFlight
342,2024-01-15T10:05:42Z,51.5095,-0.1283507,49.07,4.82,-0.026,100,99.9,32.1,AutoFlight
343,2024-01-15T10:05:43Z,51.5095167,-0.1283367,50.12,5.04,-0.081,100,99.9,33.5,AutoFlight
344,2024-01-15T10:05:44Z,51.5095333,-0.1283226,48.89,4.62,0.038,100,99.9,32.6,AutoFlight
345,2024-01-15T10:05:45Z,51.50955,-0.1283083,50.33,4.81,-0.103,100,99.9,32.4,AutoFlight
346,2024-01-15T10:05:46Z,51.5095667,-0.1282939,49.45,5.16,-0.048,100,99.9,33.1,AutoFlight
347,2024-01-15T10:05:47Z,51.5095833,-0.1282793,50.47,5.31,0.09,100,99.9,33.1,AutoFlight
348,2024-01-15T10:05:48Z,51.5096,-0.1282646,50.62,4.84,-0.026,100,99.9,31.8,AutoFlight
349,2024-01-15T10:05:49Z,51.5096167,-0.1282498,50.23,4.8,0.04,100,99.9,33.0,AutoFlight
350,2024-01-15T10:05:50Z,51.5096333,-0.1282348,48.92,4.7,-0.035,100,99.9,32.5,AutoFlight
351,2024-01-15T10:05:51Z,51.50965,-0.1282198,50.13,4.65,0.005,100,99.9,31.9,AutoFlight
352,2024-01-15T10:05:52Z,51.5096667,-0.1282046,48.28,5.21,-0.131,100,99.9,32.5,AutoFlight
353,2024-01-15T10:05:53Z,51.5096833,-0.1281893,48.87,4.58,-0.04,100,99.9,32.6,AutoFlight
354,2024-01-15T10:05:54Z,51.5097,-0.1281739,50.79,5.13,-0.026,100,99.9,33.2,AutoFlight
355,2024-01-15T10:05:55Z,51.5097167,-0.1281584,50.89,5.12,-0.041,100,99.9,33.3,AutoFlight
356,2024-01-15T10:05:56Z,51.5097333,-0.1281428,51.41,5.2,0.177,100,99.9,33.3,AutoFlight
357,2024-01-15T10:05:57Z,51.50975,-0.1281271,50.68,4.67,-0.111,100,99.9,32.8,AutoFlight
358,2024-01-15T10:05:58Z,51.5097667,-0.1281113,48.66,4.82,0.087,100,99.9,32.5,AutoFlight
359,2024-01-15T10:05:59Z,51.5097833,-0.1280954,50.43,4.59,-0.049,100,99.9,33.4,AutoFlight
360,2024-01-15T10:06:00Z,51.51,-0.1280794,50.17,5.09,0.17,105,99.9,33.5,AutoFlight
361,2024-01-15T10:06:01Z,51.5099833,-0.1280634,49.3,5.4,-0.062,105,99.9,32.9,AutoFlight
362,2024-01-15T10:06:02Z,51.5099667,-0.1280473,50.01,5.32,-0.113,105,99.9,33.1,AutoFlight
363,2024-01-15T10:06:03Z,51.50995,-0.1280311,50.42,5.24,-0.021,105,99.9,33.4,AutoFlight
364,2024-01-15T10:06:04Z,51.5099333,-0.1280148,49.43,5.34,0.035,105,99.9,32.2,AutoFlight
365,2024-01-15T10:06:05Z,51.5099167,-0.1279985,50.33,5.05,-0.036,105,99.9,32.6,AutoFlight
366,2024-01-15T10:06:06Z,51.5099,-0.1279822,49.81,4.57,0.169,105,99.9,32.4,AutoFlight
367,2024-01-15T10:06:07Z,51.5098833,-0.1279658,49.47,5.34,0.059,105,99.9,33.3,AutoFlight
368,2024-01-15T10:06:08Z,51.5098667,-0.1279493,51.21,4.91,-0.105,105,99.9,33.4,AutoFlight
369,2024-01-15T10:06:09Z,51.50985,-0.1279328,50.64,4.9,-0.127,105,99.9,33.6,AutoFlight
370,2024-01-15T10:06:10Z,51.5098333,-0.1279163,50.46,4.59,0.078,105,99.9,32.3,AutoFlight
371,2024-01-15T10:06:11Z,51.5098167,-0.1278997,49.61,4.66,-0.064,105,99.9,32.6,AutoFlight
372,2024-01-15T10:06:12Z,51.5098,-0.1278831,49.51,5.22,0.029,105,99.9,33.3,AutoFlight
373,2024-01-15T10:06:13Z,51.5097833,-0.1278665,50.87,4.89,0.008,105,99.9,33.3,AutoFlight
374,2024-01-15T10:06:14Z,51.5097667,-0.1278498,51.37,5.27,0.138,105,99.9,33.6,AutoFlight
375,2024-01-15T10:06:15Z,51.50975,-0.1278332,50.85,4.46,0.088,105,99.9,33.2,AutoFlight
376,2024-01-15T10:06:16Z,51.5097333,-0.1278165,50.04,4.84,-0.043,105,99.9,33.3,AutoFlight
377,2024-01-15T10:06:17Z,51.5097167,-0.1277999,50.67,4.55,0.022,105,99.9,32.8,AutoFlight
378,2024-01-15T10:06:18Z,51.5097,-0.1277832,49.24,5.12,-0.033,105,99.9,32.8,AutoFlight
379,2024-01-15T10:06:19Z,51.5096833,-0.1277665,49.38,5.08,-0.001,105,99.9,32.6,AutoFlight
380,2024-01-15T10:06:20Z,51.5096667,-0.1277499,49.33,4.95,0.041,105,99.9,32.6,AutoFlight
381,2024-01-15T10:06:21Z,51.50965,-0.1277332,50.39,4.75,0.273,105,99.9,32.7,AutoFlight
382,2024-01-15T10:06:22Z,51.5096333,-0.1277166,49.37,5.06,-0.09,105,99.9,33.6,AutoFlight
383,2024-01-15T10:06:23Z,51.5096167,-0.1277,51.44,4.88,0.017,105,99.9,32.9,AutoFlight
384,2024-01-15T10:06:24Z,51.5096,-0.1276835,50.0,5.43,0.089,105,99.9,32.7,AutoFlight
385,2024-01-15T10:06:25Z,51.5095833,-0.1276669,51.24,5.35,0.049,105,99.9,32.9,AutoFlight
386,2024-01-15T10:06:26Z,51.5095667,-0.1276504,50.05,4.76,0.047,105,99.9,33.1,AutoFlight
387,2024-01-15T10:06:27Z,51.50955,-0.127634,48.21,5.28,0.019,105,99.9,33.8,AutoFlight
388,2024-01-15T10:06:28Z,51.5095333,-0.1276175,49.89,5.06,0.112,105,99.9,33.4,AutoFlight
389,2024-01-15T10:06:29Z,51.5095167,-0.1276012,50.23,5.96,-0.017,105,99.9,33.3,AutoFlight
390,2024-01-15T10:06:30Z,51.5095,-0.1275849,51.39,4.76,-0.104,105,99.9,32.5,AutoFlight
391,2024-01-15T10:06:31Z,51.5094833,-0.1275686,50.43,5.19,0.074,105,99.9,32.6,AutoFlight
392,2024-01-15T10:06:32Z,51.5094667,-0.1275525,50.8,5.36,-0.01,105,99.9,33.3,AutoFlight
393,2024-01-15T10:06:33Z,51.50945,-0.1275363,50.54,5.11,0.064,105,99.9,32.8,AutoFlight
394,2024-01-15T10:06:34Z,51.5094333,-0.1275203,49.86,4.64,0.063,105,99.9,33.6,AutoFlight
395,2024-01-15T10:06:35Z,51.5094167,-0.1275043,49.92,5.09,-0.156,105,99.9,33.8,AutoFlight
396,2024-01-15T10:06:36Z,51.5094,-0.1274885,49.63,5.04,0.112,105,99.9,33.0,AutoFlight
397,2024-01-15T10:06:37Z,51.5093833,-0.1274727,50.96,5.04,0.003,105,99.9,33.6,AutoFlight
398,2024-01-15T10:06:38Z,51.5093667,-0.127457,49.0,5.18,0.006,105,99.9,33.9,AutoFlight
399,2024-01-15T10:06:39Z,51.50935,-0.1274414,49.83,4.89,0.037,105,99.9,33.3,AutoFlight
400,2024-01-15T10:06:40Z,51.5093333,-0.1274258,49.06,4.94,0.127,105,99.9,33.3,AutoFlight
401,2024-01-15T10:06:41Z,51.5093167,-0.1274104,49.3,5.21,-0.185,105,99.9,32.3,AutoFlight
402,2024-01-15T10:06:42Z,51.5093,-0.1273952,50.0,5.05,0.022,105,99.9,33.0,AutoFlight
403,2024-01-15T10:06:43Z,51.5092833,-0.12738,49.88,4.58,0.022,105,99.9,32.6,AutoFlight
404,2024-01-15T10:06:44Z,51.5092667,-0.1273649,49.88,5.08,-0.176,105,99.9,33.2,AutoFlight
405,2024-01-15T10:06:45Z,51.50925,-0.12735,50.63,5.46,-0.15,105,99.9,33.6,AutoFlight
406,2024-01-15T10:06:46Z,51.5092333,-0.1273351,49.01,4.6,0.16,105,99.9,33.8,AutoFlight
407,2024-01-15T10:06:47Z,51.5092167,-0.1273204,49.36,5.07,0.064,105,99.9,33.6,AutoFlight
408,2024-01-15T10:06:48Z,51.5092,-0.1273059,51.8,5.18,-0.299,105,99.9,33.3,AutoFlight
409,2024-01-15T10:06:49Z,51.5091833,-0.1272915,49.41,4.94,0.001,105,99.8,33.2,AutoFlight
410,2024-01-15T10:06:50Z,51.5091667,-0.1272772,49.13,5.41,0.06,105,99.8,33.2,AutoFlight
411,2024-01-15T10:06:51Z,51.50915,-0.1272631,50.54,5.2,0.127,105,99.8,33.0,AutoFlight
412,2024-01-15T10:06:52Z,51.5091333,-0.1272491,50.62,4.82,0.116,105,99.8,33.4,AutoFlight
413,2024-01-15T10:06:53Z,51.5091167,-0.1272352,48.18,5.01,-0.178,105,99.8,33.4,AutoFlight
414,2024-01-15T10:06:54Z,51.5091,-0.1272216,49.95,4.88,-0.149,105,99.8,33.0,AutoFlight
415,2024-01-15T10:06:55Z,51.5090833,-0.127208,49.32,4.93,0.129,105,99.8,33.9,AutoFlight
416,2024-01-15T10:06:56Z,51.5090667,-0.1271947,49.62,5.38,-0.137,105,99.8,33.9,AutoFlight
417,2024-01-15T10:06:57Z,51.50905,-0.1271815,49.86,5.07,0.064,105,99.8,33.3,AutoFlight
418,2024-01-15T10:06:58Z,51.5090333,-0.1271685,50.64,5.0,0.241,105,99.8,33.5,AutoFlight
419,2024-01-15T10:06:59Z,51.5090167,-0.1271557,51.02,5.19,-0.117,105,99.8,34.3,AutoFlight
420,2024-01-15T10:07:00Z,51.509,-0.127143,49.15,4.33,0.085,105,99.8,34.2,AutoFlight
421,2024-01-15T10:07:01Z,51.5089833,-0.1271305,50.04,4.92,0.158,105,99.8,34.0,AutoFlight
422,2024-01-15T10:07:02Z,51.5089667,-0.1271183,49.48,5.22,-0.124,105,99.8,33.4,AutoFlight
423,2024-01-15T10:07:03Z,51.50895,-0.1271062,49.16,4.34,-0.118,105,99.8,34.3,AutoFlight
424,2024-01-15T10:07:04Z,51.5089333,-0.1270942,49.12,4.83,-0.116,105,99.8,34.1,AutoFlight
425,2024-01-15T10:07:05Z,51.5089167,-0.1270825,50.0,5.15,-0.011,105,99.8,33.1,AutoFlight
426,2024-01-15T10:07:06Z,51.5089,-0.127071,49.22,5.25,-0.006,105,99.8,34.1,AutoFlight
427,2024-01-15T10:07:07Z,51.5088833,-0.1270597,47.47,5.33,-0.049,105,99.8,34.8,AutoFlight
428,2024-01-15T10:07:08Z,51.5088667,-0.1270486,49.59,5.01,0.066,105,99.8,33.3,AutoFlight
429,2024-01-15T10:07:09Z,51.50885,-0.1270377,50.7,4.81,0.129,105,99.8,34.1,AutoFlight
430,2024-01-15T10:07:10Z,51.5088333,-0.127027,50.4,4.78,-0.021,105,99.8,33.9,AutoFlight
431,2024-01-15T10:07:11Z,51.5088167,-0.1270166,48.37,4.83,0.094,105,99.8,33.1,AutoFlight
432,2024-01-15T10:07:12Z,51.5088,-0.1270063,51.02,4.81,0.032,105,99.8,33.2,AutoFlight
433,2024-01-15T10:07:13Z,51.5087833,-0.1269963,50.39,5.14,0.114,105,99.8,34.5,AutoFlight
434,2024-01-15T10:07:14Z,51.5087667,-0.1269865,51.0,5.06,-0.123,105,99.8,34.5,AutoFlight
435,2024-01-15T10:07:15Z,51.50875,-0.1269769,48.96,4.87,0.074,105,99.8,34.0,AutoFlight
436,2024-01-15T10:07:16Z,51.5087333,-0.1269676,51.27,5.0,-0.169,105,99.8,33.7,AutoFlight
437,2024-01-15T10:07:17Z,51.5087167,-0.1269584,50.14,4.89,0.141,105,99.8,33.7,AutoFlight
438,2024-01-15T10:07:18Z,51.5087,-0.1269496,48.85,5.14,-0.115,105,99.8,34.7,AutoFlight
439,2024-01-15T10:07:19Z,51.5086833,-0.1269409,50.22,4.58,0.108,105,99.8,35.1,AutoFlight
440,2024-01-15T10:07:20Z,51.5086667,-0.1269325,48.4,5.27,0.048,105,99.8,34.0,AutoFlight
441,2024-01-15T10:07:21Z,51.50865,-0.1269243,50.27,5.15,-0.069,105,99.8,34.6,AutoFlight
442,2024-01-15T10:07:22Z,51.5086333,-0.1269164,48.92,5.59,0.153,105,99.8,33.3,AutoFlight
443,2024-01-15T10:07:23Z,51.5086167,-0.1269087,50.0,5.43,-0.049,105,99.8,33.8,AutoFlight
444,2024-01-15T10:07:24Z,51.5086,-0.1269013,49.68,5.35,-0.061,105,99.8,33.9,AutoFlight
445,2024-01-15T10:07:25Z,51.5085833,-0.1268941,50.43,4.94,-0.087,105,99.8,33.3,AutoFlight
446,2024-01-15T10:07:26Z,51.5085667,-0.1268872,48.79,4.65,-0.172,105,99.8,33.6,AutoFlight
447,2024-01-15T10:07:27Z,51.50855,-0.1268805,50.24,5.02,-0.083,105,99.8,33.5,AutoFlight
448,2024-01-15T10:07:28Z,51.5085333,-0.1268741,49.21,4.58,-0.124,105,99.8,34.3,AutoFlight
449,2024-01-15T10:07:29Z,51.5085167,-0.1268679,48.88,5.01,-0.062,105,99.8,35.2,AutoFlight
450,2024-01-15T10:07:30Z,51.5085,-0.126862,48.56,5.06,-0.033,105,99.8,33.6,AutoFlight
451,2024-01-15T10:07:31Z,51.5084833,-0.1268564,50.25,5.05,-0.107,105,99.8,34.2,AutoFlight
452,2024-01-15T10:07:32Z,51.5084667,-0.126851,50.31,5.39,-0.061,105,99.8,34.8,AutoFlight
453,2024-01-15T10:07:33Z,51.50845,-0.1268458,49.84,4.41,0.052,105,99.8,34.0,AutoFlight
454,2024-01-15T10:07:34Z,51.5084333,-0.126841,49.29,5.28,-0.047,105,99.8,34.6,AutoFlight
455,2024-01-15T10:07:35Z,51.5084167,-0.1268364,49.93,5.23,0.068,105,99.8,34.3,AutoFlight
456,2024-01-15T10:07:36Z,51.5084,-0.1268321,49.17,5.28,0.002,105,99.8,35.1,AutoFlight
457,2024-01-15T10:07:37Z,51.5083833,-0.126828,50.38,5.23,-0.076,105,99.8,33.9,AutoFlight
458,2024-01-15T10:07:38Z,51.5083667,-0.1268242,50.08,4.65,-0.117,105,99.8,34.0,AutoFlight
459,2024-01-15T10:07:39Z,51.50835,-0.1268207,49.94,5.06,0.112,105,99.8,33.9,AutoFlight
460,2024-01-15T10:07:40Z,51.5083333,-0.1268175,50.54,4.96,-0.019,105,99.8,34.2,AutoFlight
461,2024-01-15T10:07:41Z,51.5083167,-0.1268145,48.35,5.02,-0.064,105,99.8,33.7,AutoFlight
462,2024-01-15T10:07:42Z,51.5083,-0.1268118,48.49,4.87,-0.188,105,99.8,34.6,AutoFlight
463,2024-01-15T10:07:43Z,51.5082833,-0.1268094,49.81,4.5,-0.067,105,99.8,34.5,AutoFlight
464,2024-01-15T10:07:44Z,51.5082667,-0.1268073,49.52,4.92,-0.037,105,99.8,34.1,AutoFlight
465,2024-01-15T10:07:45Z,51.50825,-0.1268054,48.64,4.99,-0.056,105,99.8,35.7,AutoFlight
466,2024-01-15T10:07:46Z,51.5082333,-0.1268038,49.83,4.86,0.099,105,99.8,34.1,AutoFlight
467,2024-01-15T10:07:47Z,51.5082167,-0.1268025,50.2,4.74,0.156,105,99.8,33.9,AutoFlight
